A,CA,CV,DE,DP,DS,FC,FD,FF,FS,FT,G,GC,GS,I,PC,PP,PS,SG,V,apelido,apelido_abreviado,atleta_id,clube_id,clube_nome,entrou_em_campo,foto,jogos_num,media_num,minimo_para_valorizar,nome,pontos_num,posicao_id,preco_num,rodada_id,slug,status_id,temporada,variacao_num
,1.0,,,,4.0,2.0,,,,,,,,,,,,,,Camilo,Camilo,104519,315,CHA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,4.4,,Camilo Reijers de Oliveira,4.4,4,4.82,1,camilo,7,2026,0.82
,,,,,,,,,,,,,,,,,,,,Fabrício,Fabrício,104588,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Fabrício Oliveira de Souza,0.0,1,2.0,1,fabricio,6,2026,0.0
,,,,,1.0,,,,1.0,,,,,,,,,,,Newton,Newton,104693,263,BOT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,2.0,,Newton Araújo da Costa Júnior,2.0,4,4.79,1,newton,7,2026,-0.21
,,,,,,,,,,,,,,,,,,,,Juan Vojvoda,J. Vojvoda,104754,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,5.21,,Juan Pablo Vojvoda Rizzo,5.21,6,8.37,1,juan-vojvoda,7,2026,0.37
1.0,,,,,3.0,1.0,,,,,,,,,,,,,,Enzo Díaz,E. Díaz,104758,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,9.2,,Enzo Hernán Díaz,9.2,2,9.77,1,enzo-diaz,7,2026,1.77
,1.0,,,,2.0,2.0,,,1.0,,,,,,,,,,,Acevedo,Acevedo,104783,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,1.9,,Nicolás Brian Acevedo Tabárez,1.9,4,4.76,1,acevedo,7,2026,-0.24
,,,,,,,,,4.0,,,,,,,,,,,Sebastián Gómez,S. Gómez,104811,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,2.0,,Sebastián Gómez Londoño,2.0,4,3.97,1,sebastian-gomez,7,2026,-0.03
,,,,,3.0,2.0,,,,,,,,,,,,,,Wagner Leonardo,W. Leonardo,104994,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,3.9,,Wagner Leonardo Calvelo de Souza,3.9,3,6.28,1,wagner-leonardo,7,2026,0.28
,,,,,,1.0,,,,,,,,,,,,,,João Marcelo,J. Marcelo,105047,283,CRU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,1,-0.3,,João Marcelo Messias Ferreira,-0.3,3,3.99,1,joao-marcelo,6,2026,-1.01
,,,,,,,1.0,,1.0,,,,,,,,,,,Reinier,Reinier,105068,282,CAM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,1,1.7,,Reinier Jesus Carvalho,1.7,4,3.87,1,reinier,6,2026,-0.13
,,,,,1.0,,,1.0,2.0,,,,,,,,,,,Tetê,Tetê,105089,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,3.3,,Mateus Cardoso Lemos Martins,3.3,5,10.98,1,tete,7,2026,-1.02
,1.0,,,,,1.0,,,,,,,,,,,,,,Alexis Duarte,A. Duarte,105114,277,SAN,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,1,-1.3,,Alexis David Duarte Pereira,-1.3,3,3.64,1,alexis-duarte,6,2026,-1.36
,,,,,,,,,,,,,,,,,,,,Villagra,Villagra,105157,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,0.0,,Rodrigo Román Villagra,0.0,4,6.55,1,villagra,6,2026,-1.45
,,,,,2.0,1.0,,,1.0,,,1.0,,,,,,,,Khellven,Khellven,105175,275,PAL,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,0.2,,Khellven Douglas Silva Oliveira,0.2,2,5.8,1,khellven,7,2026,-1.2
,,,,,,,1.0,,,,,,,,,,,1.0,,Sant Anna,S. Anna,105213,280,RBB,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,1,6.2,,Ariel Agustín Sant'Anna Quintero,6.2,2,5.45,1,sant-anna,6,2026,1.45
,,,,,3.0,1.0,,,3.0,,,,,,,,,,,Santiago Rodríguez,S. Rodríguez,105214,263,BOT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,5.7,,Santiago Mariano Rodríguez Molina,5.7,4,8.54,1,santiago-rodriguez,7,2026,0.54
,,,,,,,,,,,,,,,,,,,,Ferraresi,Ferraresi,105300,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Nahuel Adolfo Ferraresi Hernández,0.0,3,8.0,1,ferraresi,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Gabriel Xavier,G. Xavier,105373,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,Gabriel Lheman Xavier - Lhman,0.0,3,5.0,1,gabriel-xavier,6,2026,0.0
,,,,,,1.0,1.0,1.0,3.0,,,,,,,,,,,Carrascal,Carrascal,105436,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,3.2,,Jorge Andrés Carrascal Guardo,3.2,4,11.76,1,carrascal,7,2026,-1.24
,,,,,,,,,,,,,,,,,,,,Renan Peixoto,R. Peixoto,105518,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,Renan Peixoto Nepomuceno,0.0,5,4.0,1,renan-peixoto,6,2026,0.0
,,,,,2.0,,1.0,,2.0,,,,,1.0,,,,,,Matheus Bidu,M. Bidu,105531,264,COR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,1,5.1,,Matheus Lima Beltrão Oliveira Valin,5.1,2,9.15,1,matheus-bidu,6,2026,0.15
,,,,,2.0,1.0,,1.0,1.0,,1.0,,,,,,,,,Carlos Vinícius,C. Vinícius,105563,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,12.0,,Carlos Vinícius Alves Morais,12.0,5,18.12,1,carlos-vinicius,7,2026,1.12
,,,,,,1.0,,,,,,,,,,,,,,Lucas Piton,L. Piton,105584,267,VAS,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,1,-0.3,,Lucas Piton Crivellaro,-0.3,2,7.26,1,lucas-piton,7,2026,-1.74
,1.0,,,,,3.0,1.0,,,,,,,1.0,,,,,,Maurício,Maurício,105647,275,PAL,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,-0.8,,Maurício Magalhães Prado,-0.8,4,6.27,1,mauricio,7,2026,-1.73
,,,,,1.0,,,,,,1.0,,,,,,,,,Walter Clar,W. Clar,105664,315,CHA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,9.5,,Walter David Clar Fritz,9.5,2,6.6,1,walter-clar,7,2026,2.6
,,,,,,,,,,,,,,,,,,,,Luan Freitas,L. Freitas,105807,266,FLU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,0,0.0,,Luan de Freitas Molarinho Chagas,0.0,3,3.0,1,luan-freitas,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Edu,Edu,105842,287,VIT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,,Lucas Eduardo Ribeiro de Souza,0.0,3,4.0,1,edu,5,2026,0.0
,,,,,,,,,,,,,,,,,,,,Belezi,Belezi,105844,293,CAP,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,0,0.0,,Lucas Belezi Barbosa,0.0,3,3.0,1,belezi,6,2026,0.0
,,,,,,2.0,,,,,,,,,,,,,,Aldo Filho,A. Filho,105903,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,-0.6,,José Aldo Soares de Oliveira Filho,-0.6,4,3.88,1,aldo-filho,7,2026,-1.12
,,,1.0,,1.0,,,,,,,,1.0,,,,,,,Rochet,Rochet,105949,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,1.8,,Sergio Ramón Rochet Álvarez,1.8,1,7.18,1,rochet,7,2026,-0.82
,,,,,,,,,1.0,,,,,,,,,,,Santiago Mingo,S. Mingo,105990,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,0.5,,Santiago Martín Ramos Mingo,0.5,3,5.08,1,santiago-mingo,7,2026,-0.92
,,,,,,,,,,,,,,,,,,,,Coronel,Coronel,106028,276,SAO,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,0,0.0,,Carlos Miguel Coronel,0.0,1,5.0,1,coronel,6,2026,0.0
,,,,,,,1.0,,,,,,,,,,,,,Enamorado,Enamorado,106104,284,GRE,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,1,1.2,,José David Enamorado Gómez,1.2,5,7.78,1,enamorado,6,2026,-1.22
,,,,,,,,,,,,,,,,,,,,Lucão,Lucão,106160,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Lucas Alexandre Galdino de Azevedo,0.0,1,4.0,1,lucao,6,2026,0.0
,,,,,2.0,,,2.0,1.0,,,,,,,,,,,Bruno Gomes,B. Gomes,106202,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,5.1,,Bruno Gomes da Silva Clevelário,5.1,4,6.7,1,bruno-gomes,7,2026,0.7
,,,,,5.0,,,,,,,,,,,,,,,Marcos Antônio,M. Antônio,106294,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,7.5,,Marcos Antônio Silva Santos,7.5,4,9.18,1,marcos-antonio,7,2026,1.18
,,,,,,,,,,,,,,,,,,,,Preciado,Preciado,106302,282,CAM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,,Ángelo Smit Preciado Quiñónez,0.0,2,8.0,1,preciado,2,2026,0.0
,,,,,,,,,,,,,,,,,,,,Caio Alexandre,C. Alexandre,106323,265,BAH,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,0,0.0,,Caio Alexandre Souza e Silva,0.0,4,7.0,1,caio-alexandre,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Eduardo Santos,E. Santos,106434,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Eduardo Gonzaga Mendes Santos,0.0,3,5.0,1,eduardo-santos,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Villalba,Villalba,106593,283,CRU,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CRU/FORMATO.png,0,0.0,,Lucas Hernán Villalba,0.0,3,10.0,1,villalba,7,2026,0.0
,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,Igor Formiga,I. Formiga,106708,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,4.0,,Igor Marques Paciência Cardoso,4.0,2,6.31,1,igor-formiga,7,2026,0.31
,,,,,,,,,,,,,,,,,,,,Rodrigo Nestor,R. Nestor,106822,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,0.0,,Rodrigo Nestor Bertalia,0.0,4,5.73,1,rodrigo-nestor,6,2026,-1.27
,,,,,,,,,,,,,,,,,,,,Yuri Sena,Y. Sena,107075,287,VIT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,,Yuri Sena dos Reis Batista,0.0,1,1.0,1,yuri-sena,6,2026,0.0
,,,,,3.0,,1.0,,1.0,,,,,,,,,,,Luciano Juba,L. Juba,107093,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,6.2,,Luciano Batista da Silva Júnior,6.2,2,7.9,1,luciano-juba,7,2026,0.9
,,,,,,,,,,,,,,,,,,,,Jeffinho,Jeffinho,107170,263,BOT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,,Jefferson Ruan Pereira dos Santos,0.0,5,5.0,1,jeffinho,6,2026,0.0
,1.0,,,,1.0,1.0,,2.0,,,,,,,,,,,,Patrick de Paula,P. Paula,107172,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,1.8,,Patrick de Paula Carreiro,1.8,4,4.72,1,patrick-de-paula,7,2026,-0.28
,,1.0,,,,2.0,,,1.0,,,,,,,,,,,Michel Araújo,M. Araújo,107173,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,-3.1,,Michel Daryl Araújo Villar,-3.1,4,3.82,1,michel-araujo,3,2026,-2.18
,,,,,,1.0,,1.0,,,,,,,,,,,,Bruno Tabata,B. Tabata,107174,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,0.5,,Bruno Vinícius Souza Ramos,0.5,4,4.27,1,bruno-tabata,6,2026,-0.73
,,,,,,,,,,,,,,,,,,,,Matheus Donelli,M. Donelli,107179,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,Matheus Planelles Donelli,0.0,1,3.0,1,matheus-donelli,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Léo Linck,L. Linck,107183,263,BOT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,,Leonardo Matias Baiersdorf Linck,0.0,1,6.0,1,leo-linck,6,2026,0.0
,,,,,1.0,1.0,,,,,2.0,,,,,,,,,Danilo,Danilo,107231,263,BOT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,1,17.2,,Danilo dos Santos de Oliveira,17.2,4,14.21,1,danilo,7,2026,4.21
,,,,,,,,,,,,,,,,,,,,Vanderlan,Vanderlan,107236,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Vanderlan Barbosa da Silva,0.0,2,5.0,1,vanderlan,5,2026,0.0
1.0,,,,,1.0,,,,1.0,,,,,,,,,,,João Paulo,J. Paulo,107453,315,CHA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,7.0,,João Paulo Silveira dos Santos,7.0,3,4.91,1,joao-paulo,7,2026,1.91
,,,,,,,,,,,,,,,,,,,,Ênio,Ênio,107516,315,CHA,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,0,0.0,,Sebastião Ênio Santos de Almeida,0.0,5,4.0,1,enio,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Natanael,Natanael,107554,282,CAM,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAM/FORMATO.png,0,0.0,,Natanael Moreira Milouski,0.0,2,7.0,1,natanael,2,2026,0.0
,,,,,1.0,,,,,,,,,1.0,,,,,,Eduardo Melo,E. Melo,107700,364,REM,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/REM/FORMATO.png,1,1.4,,Eduardo de Queiroz Melo,1.4,5,2.13,1,eduardo-melo,6,2026,0.13
,,,,,,,,,,,,,,,,,,,,Praxedes,Praxedes,107744,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Bruno Conceição Praxedes,0.0,4,4.0,1,praxedes,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Fintelman,Fintelman,107859,287,VIT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,,Alexandre Fintelman de Mello Ribeiro da Silva,0.0,1,2.0,1,fintelman,5,2026,0.0
,,,,,4.0,3.0,1.0,,,,,,,1.0,,,,,,Bobadilla,Bobadilla,107873,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,6.2,,Damián Josué Bobadilla Benítez,6.2,4,10.36,1,bobadilla,7,2026,0.36
,,,,,,,,,,,,,,,,,,,,Hugo,Hugo,107908,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,Hugo Ferreira de Farias,0.0,2,4.0,1,hugo,6,2026,0.0
,,,,,2.0,1.0,,,,,,,,,,,,1.0,,Terán,Terán,107985,293,CAP,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CAP/FORMATO.png,1,7.7,,Carlos Terán Díaz,7.7,3,5.97,1,teran,6,2026,1.97
,,,,,,,,,1.0,,,,,,,,,,,Carbonero,Carbonero,107989,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,0.5,,Johan Stiven Carbonero Balanta,0.5,5,7.54,1,carbonero,7,2026,-1.46
,,,,,,,,,,,,,,,,,,,,Isidro Pitta,I. Pitta,108133,280,RBB,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/RBB/FORMATO.png,0,0.0,,Isidro Miguel Pitta Saldívar,0.0,5,7.0,1,isidro-pitta,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,David Ricardo,D. Ricardo,108274,263,BOT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BOT/FORMATO.png,0,0.0,,David Ricardo Loiola da Silva,0.0,3,7.0,1,david-ricardo,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Adonis Frías,A. Frías,108469,277,SAN,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAN/FORMATO.png,0,0.0,,Adonis Uriel Frías,0.0,3,6.0,1,adonis-frias,6,2026,0.0
,,,,,,1.0,,,,,,,,,,,,,,Santi Moreno,S. Moreno,108474,266,FLU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,-0.3,,Santiago Moreno,-0.3,5,3.17,1,santi-moreno,6,2026,-0.83
,,,,,,,,,,,,,,,,,,,,Aravena,Aravena,108548,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Alexander Ernesto Aravena Guzmán,0.0,5,4.0,1,aravena,6,2026,0.0
,,,,,1.0,,,,,,,,,,,,,,,Tapia,Tapia,108588,276,SAO,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/SAO/FORMATO.png,1,1.5,,Gonzalo Andrés Tapia Dubournais,1.5,5,5.44,1,tapia,6,2026,-0.56
,,,,,,,,,,,,,,,,,,,,Garré,Garré,108671,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Benjamín Antonio Garré,0.0,4,4.0,1,garre,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,Emiliano Martínez,E. Martínez,108683,275,PAL,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,0,0.0,,Emiliano Martínez Toranza,0.0,4,5.0,1,emiliano-martinez,6,2026,0.0
,,,,,,,1.0,,,,,,,,,,,,,Galeano,Galeano,108713,2305,MIR,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/MIR/FORMATO.png,1,1.2,,Antonio Javier Galeano Ferreira,1.2,5,6.97,1,galeano,6,2026,-1.03
,,,,,,1.0,2.0,,1.0,,1.0,,,,,,,,,Plata,Plata,109096,262,FLA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLA/FORMATO.png,1,10.6,,Gonzalo Jordy Plata Jiménez,10.6,5,9.44,1,plata,2,2026,2.44
,,,,,1.0,,,,,,,,,,,,,,,Tiago Cóser,T. Cóser,109127,294,CFC,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CFC/FORMATO.png,1,1.5,,Tiago Cóser,1.5,3,2.16,1,tiago-coser,2,2026,0.16
,,,,,,,,,,,,,,,,,,,,Kike Saverio,K. Saverio,109138,287,VIT,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VIT/FORMATO.png,0,0.0,,Javier Enrique Delgado Saverio,0.0,5,5.0,1,kike-saverio,6,2026,0.0
,,,,,1.0,1.0,,,,,1.0,,,,,,,,,Rafael Carvalheira,R. Carvalheira,109336,315,CHA,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/CHA/FORMATO.png,1,9.2,,Rafael dos Santos Carvalheira Natividade,9.2,4,6.5,1,rafael-carvalheira,7,2026,2.5
,1.0,,,,1.0,2.0,1.0,1.0,3.0,,,,,,,,,,,Erick Pulga,E. Pulga,109401,265,BAH,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/BAH/FORMATO.png,1,3.4,,Erick da Costa Farias,3.4,5,9.37,1,erick-pulga,7,2026,-0.63
,,,,,,1.0,1.0,1.0,,,,,,,,,,,,Martinelli,Martinelli,109573,266,FLU,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/FLU/FORMATO.png,1,1.7,,Matheus Martinelli Lima,1.7,4,7.96,1,martinelli,7,2026,-1.04
,,,,,,,,,,,,,,,,,,,,Monsalve,Monsalve,109966,284,GRE,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/GRE/FORMATO.png,0,0.0,,Miguel Ángel Monsalve Gonzáles - González,0.0,4,5.0,1,monsalve,6,2026,0.0
,,,,,,,,,,,,,,,,,,,,José Martínez,J. Martínez,110311,264,COR,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/COR/FORMATO.png,0,0.0,,José Andrés Martínez Torres,0.0,4,6.0,1,jose-martinez,6,2026,0.0
,1.0,,,,1.0,2.0,1.0,,,,,,,1.0,,,,,,Bernabéi,Bernabéi,110426,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,1.0,,Alexandro Ezequiel Bernabéi,1.0,2,9.35,1,bernabei,7,2026,-1.65
,,,,,,,,,,,,,,,,,,,,Abel Ferreira,A. Ferreira,110506,275,PAL,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/PAL/FORMATO.png,1,3.66,,Abel Fernando Moreira Ferreira,3.66,6,11.1,1,abel-ferreira,7,2026,-0.9
,,,,,2.0,1.0,,,,,,,,,,,,,,Aguirre,Aguirre,110510,285,INT,True,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/INT/FORMATO.png,1,2.7,,Braian Aguirre Nahuel,2.7,2,5.04,1,aguirre,6,2026,0.04
,,,,,,,,,,,,,,,,,,,,Marino Hinestroza,M. Hinestroza,110598,267,VAS,False,https://s3.glbimg.com/v1/AUTH_58d78b787ec34892b5aaa0c7a146155f/clubes_2026/silhuetas/VAS/FORMATO.png,0,0.0,,Marino Hinestroza Angulo,0.0,5,9.0,1,marino-hinestroza,6,2026,0.0
